"","countryCode","stateProvince","individualCount","Latitude","Longitude","year","day","month","year_1","X10"
"340","NI","Jinotega",4,13.237979,-86.056,2018-12-14,14,12,2018,NA
"341","US","Iowa",1,43.442684,-91.67566,2018-05-15,15,5,2018,NA
"342","US","Indiana",1,38.310047,-86.17826,2019-04-28,28,4,2019,NA
"343","US","Wisconsin",1,42.914326,-90.056816,2018-05-14,14,5,2018,NA
"344","US","Michigan",3,42.29512,-83.749016,2019-05-10,10,5,2019,NA
"345","US","Colorado",1,40.00986,-105.27431,2019-05-11,11,5,2019,NA
"346","US","Texas",3,27.790888,-97.421364,2018-04-21,21,4,2018,NA
"347","CR","Cartago",1,9.83193,-83.5638,2019-12-31,31,12,2019,NA
"348","US","Wisconsin",1,45.0195,-92.67515,2019-05-26,26,5,2019,NA
"349","US","Indiana",1,41.6252,-86.97,2019-05-07,7,5,2019,NA
"350","CR","Cartago",4,9.909127,-83.94344,2018-11-03,3,11,2018,NA
"351","US","Iowa",1,40.71031,-91.973595,2019-05-07,7,5,2019,NA
"352","US","Illinois",1,38.75487,-88.07338,2019-09-07,7,9,2019,NA
"353","US","Texas",2,30.45,-97.68012,2019-05-01,1,5,2019,NA
"354","NI","Jinotega",3,13.237991,-86.056,2019-11-29,29,11,2019,NA
"355","US","Minnesota",2,45.3483,-93.0968,2018-08-29,29,8,2018,NA
"356","CR","San José",1,9.408898,-83.67044,2019-01-07,7,1,2019,NA
"357","US","Wisconsin",1,45.32458,-90.464134,2019-06-29,29,6,2019,NA
"358","US","Illinois",2,42.1795,-87.9149,2018-05-07,7,5,2018,NA
"359","CA","Ontario",1,44.761135,-78.77506,2019-06-28,28,6,2019,NA
"360","US","Wisconsin",2,45.84499,-90.18223,2018-06-08,8,6,2018,NA
"361","CR","Puntarenas",1,10.305673,-84.78905,2018-11-06,6,11,2018,NA
"362","US","Illinois",1,41.8621,-88.1725,2019-05-10,10,5,2019,NA
"363","US","Virginia",2,37.33618,-80.55871,2019-05-04,4,5,2019,NA
"364","CR","San José",1,9.341248,-83.625824,2018-11-09,9,11,2018,NA
"365","US","Iowa",1,41.803886,-91.78541,2018-05-06,6,5,2018,NA
"366","CR","San José",1,10.162058,-83.93813,2018-01-07,7,1,2018,NA
"367","CR","Heredia",1,10.130216,-84.12518,2018-02-23,23,2,2018,NA
"368","US","Wisconsin",1,44.5264,-87.9744,2019-05-12,12,5,2019,NA
"369","US","Illinois",2,40.02916,-88.789185,2018-05-07,7,5,2018,NA
"370","NI","Matagalpa",1,12.9395,-85.7813,2018-02-24,24,2,2018,NA
"371","US","Minnesota",2,44.94524,-93.045616,2019-05-23,23,5,2019,NA
"372","US","Iowa",1,43.123287,-92.07163,2018-05-13,13,5,2018,NA
"373","US","Missouri",1,38.593357,-90.432594,2019-09-04,4,9,2019,NA
"374","US","Missouri",1,38.606636,-90.25822,2019-05-06,6,5,2019,NA
"375","US","Texas",1,29.074898,-97.65358,2018-05-02,2,5,2018,NA
"376","US","Illinois",1,38.70395,-90.07244,2019-09-02,2,9,2019,NA
"377","CR","Heredia",1,10.431126,-84.00375,2018-11-02,2,11,2018,NA
"378","US","Iowa",3,41.72991,-91.55551,2019-05-13,13,5,2019,NA
"379","MX","Chiapas",1,16.97486,-91.58876,2019-04-23,23,4,2019,NA
"380","CR","San José",1,9.668654,-83.864845,2018-01-01,1,1,2018,NA
"381","NI","Jinotega",4,13.237991,-86.056,2019-12-27,27,12,2019,NA
"382","CR","Puntarenas",1,8.785841,-82.96085,2019-03-22,22,3,2019,NA
"383","NI","Jinotega",2,13.234552,-86.05367,2019-12-03,3,12,2019,NA
"384","CA","Quebec",1,45.67338,-73.69552,2018-05-16,16,5,2018,NA
"385","US","Illinois",1,41.785713,-87.58296,2018-05-15,15,5,2018,NA
"386","CR","Cartago",1,9.825157,-83.57245,2018-12-29,29,12,2018,NA
"387","BZ","Cayo",1,17.216488,-88.98342,2019-11-01,1,11,2019,NA
"388","US","Minnesota",1,48.601326,-93.41051,2018-05-26,26,5,2018,NA
"389","US","Illinois",1,42.3085,-88.24943,2019-05-14,14,5,2019,NA
"390","US","Ohio",1,40.976482,-81.30939,2019-09-20,20,9,2019,NA
"391","US","Missouri",1,38.636314,-90.29655,2019-09-09,9,9,2019,NA
"392","US","Minnesota",1,47.239143,-95.209724,2019-06-16,16,6,2019,NA
"393","US","Illinois",1,41.709156,-87.87701,2019-05-20,20,5,2019,NA
"394","US","New York",1,42.99582,-78.73218,2019-05-04,4,5,2019,NA
"395","CR","Puntarenas",1,10.302157,-84.8097,2019-12-15,15,12,2019,NA
"396","US","Illinois",4,40.04419,-88.569786,2019-05-17,17,5,2019,NA
"397","HN","Francisco Morazán",1,14.00041,-87.19159,2018-01-07,7,1,2018,NA
"398","US","West Virginia",2,38.01139,-80.875854,2019-05-15,15,5,2019,NA
"399","BZ","Cayo",1,17.194477,-88.77228,2018-04-07,7,4,2018,NA
"400","US","Florida",1,30.5656,-84.9468,2019-10-10,10,10,2019,NA
"401","US","Tennessee",1,35.927982,-89.497375,2019-04-26,26,4,2019,NA
"402","US","Pennsylvania",1,40.64103,-75.991806,2019-09-03,3,9,2019,NA
"403","PA","Chiriquí",1,8.88382,-82.68463,2019-03-31,31,3,2019,NA
"404","US","Pennsylvania",2,40.083965,-77.724884,2018-05-20,20,5,2018,NA
"405","CA","Ontario",1,44.60921,-76.52975,2019-05-19,19,5,2019,NA
"406","US","Wisconsin",1,46.803085,-91.02518,2019-07-10,10,7,2019,NA
"407","CA","Quebec",1,45.67338,-73.69552,2018-05-16,16,5,2018,NA
"408","NI","Jinotega",1,13.247583,-86.14243,2019-04-07,7,4,2019,NA
"409","CR","Puntarenas",1,8.946093,-82.741905,2019-02-23,23,2,2019,NA
"410","CR","Cartago",1,9.928167,-83.69632,2019-10-25,25,10,2019,NA
"411","US","New York",3,41.23439,-74.23791,2018-06-03,3,6,2018,NA
"412","US","Kentucky",1,38.19097,-84.63638,2018-09-12,12,9,2018,NA
"413","US","Wisconsin",3,45.01151,-92.70882,2019-05-18,18,5,2019,NA
"414","US","Wisconsin",1,44.155,-88.2983,2018-05-10,10,5,2018,NA
"415","PA","Panamá",1,9.061626,-79.64953,2018-03-28,28,3,2018,NA
"416","CR","Puntarenas",1,8.785841,-82.96085,2018-01-19,19,1,2018,NA
"417","US","Texas",3,29.698408,-93.94818,2019-04-20,20,4,2019,NA
"418","US","Kentucky",1,37.26469,-87.15588,2018-09-13,13,9,2018,NA
"419","CR","San José",2,10.044091,-84.01471,2019-02-22,22,2,2019,NA
"420","CR","Alajuela",1,10.489347,-84.75635,2019-02-22,22,2,2019,NA
"421","CA","Ontario",1,44.517197,-76.697784,2018-06-07,7,6,2018,NA
"422","GT","Baja Verapaz",1,15.215865,-90.21959,2018-12-09,9,12,2018,NA
"423","CR","Alajuela",2,10.440918,-84.664566,2019-03-15,15,3,2019,NA
"424","US","Minnesota",4,46.31878,-94.20407,2019-08-31,31,8,2019,NA
"425","US","Michigan",1,41.82941,-84.47765,2019-05-10,10,5,2019,NA
"426","US","Minnesota",2,43.843117,-91.30517,2018-05-09,9,5,2018,NA
"427","US","Texas",2,29.2169,-94.9349,2018-04-22,22,4,2018,NA
"428","US","Pennsylvania",1,41.71111,-79.89165,2018-05-08,8,5,2018,NA
"429","CR","Cartago",2,9.83193,-83.5638,2019-03-04,4,3,2019,NA
"430","CR","Puntarenas",1,8.785841,-82.96085,2019-01-20,20,1,2019,NA
"431","US","Illinois",1,42.489,-89.156395,2018-05-11,11,5,2018,NA
"432","CA","Ontario",1,41.9554,-82.514,2018-05-07,7,5,2018,NA
"433","US","Illinois",1,42.2313,-88.2084,2018-05-05,5,5,2018,NA
"434","US","New York",1,42.846252,-78.85946,2018-05-06,6,5,2018,NA
"435","US","New York",2,41.22992,-74.230095,2019-05-26,26,5,2019,NA
"436","PA","Chiriquí",1,8.851319,-82.75718,2019-11-02,2,11,2019,NA
"437","US","Michigan",2,45.551804,-84.90973,2019-06-11,11,6,2019,NA
"438","US","Illinois",2,41.98039,-87.74127,2019-05-19,19,5,2019,NA
"439","GT","Alta Verapaz",2,15.371498,-90.35079,2019-12-22,22,12,2019,NA
"440","CA","Ontario",2,44.7613,-79.634125,2019-06-29,29,6,2019,NA
"441","US","Ohio",1,41.62771,-83.19189,2019-05-15,15,5,2019,NA
"442","US","Michigan",1,42.28131,-83.72211,2019-09-12,12,9,2019,NA
"443","CR","Alajuela",3,10.230143,-84.550186,2018-10-23,23,10,2018,NA
"444","US","New York",1,44.32501,-75.74249,2019-05-11,11,5,2019,NA
"445","US","Illinois",1,42.102215,-87.76368,2019-09-11,11,9,2019,NA
"446","CR","Limón",1,10.067639,-83.62979,2018-10-16,16,10,2018,NA
"447","US","Indiana",1,39.805088,-86.31,2018-09-22,22,9,2018,NA
"448","US","Michigan",1,46.187447,-84.310684,2019-06-12,12,6,2019,NA
"449","US","Minnesota",1,46.237724,-94.25118,2019-06-18,18,6,2019,NA
"450","PA","Panamá",1,8.669951,-80.05974,2018-04-05,5,4,2018,"COORDINATE_ROUNDED"
"451","US","Ohio",1,41.607517,-83.20963,2019-05-05,5,5,2019,NA
"452","NI","Jinotega",3,13.237991,-86.056,2018-01-29,29,1,2018,NA
"453","US","Wisconsin",1,45.675682,-92.75442,2019-08-02,2,8,2019,NA
"454","CR","Cartago",2,9.78404,-83.75147,2018-12-20,20,12,2018,NA
"455","US","New York",1,44.59652,-75.59229,2019-06-06,6,6,2019,NA
"456","GT","Baja Verapaz",1,15.110731,-90.18857,2018-12-20,20,12,2018,NA
"457","US","Tennessee",1,35.309135,-84.039314,2019-09-22,22,9,2019,NA
"458","US","Missouri",2,36.794064,-91.33386,2019-05-04,4,5,2019,NA
"459","US","Wisconsin",2,45.01151,-92.70882,2018-05-19,19,5,2018,NA
"460","US","New York",1,43.59291,-73.3784,2019-06-26,26,6,2019,NA
"461","CA","Quebec",1,45.08849,-74.21634,2018-06-02,2,6,2018,NA
"462","US","Wisconsin",2,43.085472,-89.4289,2019-05-14,14,5,2019,NA
"463","US","Iowa",1,42.167675,-93.03555,2019-09-05,5,9,2019,NA
"464","US","Texas",1,29.698408,-93.94818,2019-04-27,27,4,2019,NA
"465","CR","San José",1,9.54677,-83.8134,2019-02-03,3,2,2019,NA
"466","US","Kentucky",3,37.001766,-88.16597,2019-09-14,14,9,2019,NA
"467","US","Florida",1,30.535666,-84.28821,2019-10-13,13,10,2019,NA
"468","GT","Petén",1,17.029194,-89.68579,2019-11-08,8,11,2019,NA
"469","US","Indiana",4,41.663048,-87.03661,2019-05-17,17,5,2019,NA
"470","US","Minnesota",1,44.51089,-92.315926,2018-05-12,12,5,2018,NA
"471","US","Wisconsin",1,45.968227,-92.180115,2019-06-14,14,6,2019,NA
"472","US","Alabama",1,34.713253,-86.5486,2018-04-21,21,4,2018,NA
"473","US","Tennessee",4,36.29048,-84.2467,2019-05-07,7,5,2019,NA
"474","US","Michigan",1,42.251495,-83.866234,2018-05-12,12,5,2018,NA
"475","US","Kentucky",2,38.266674,-85.54012,2019-09-17,17,9,2019,NA
"476","US","Illinois",1,41.64064,-88.413185,2019-05-11,11,5,2019,NA
"477","US","Minnesota",1,45.53203,-92.74444,2019-05-12,12,5,2019,NA
"478","CR","Alajuela",1,10.465694,-84.75506,2019-03-13,13,3,2019,NA
"479","US","Ohio",1,41.611507,-83.16631,2018-05-09,9,5,2018,NA
"480","US","West Virginia",1,38.0611,-81.0591,2019-05-24,24,5,2019,NA
"481","US","Illinois",1,42.08421,-88.228714,2019-05-17,17,5,2019,NA
"482","US","North Carolina",1,35.79509,-82.960266,2018-05-21,21,5,2018,NA
"483","US","Pennsylvania",1,40.326656,-78.40805,2019-06-23,23,6,2019,NA
"484","US","Minnesota",1,45.00972,-92.96987,2018-08-22,22,8,2018,NA
"485","US","Kentucky",1,37.87727,-87.56411,2019-04-27,27,4,2019,NA
"486","US","Wisconsin",1,43.051785,-89.3171,2018-05-01,1,5,2018,NA
"487","US","Minnesota",1,44.928318,-93.298256,2018-09-05,5,9,2018,NA
"488","US","Colorado",1,40.010418,-105.272385,2019-05-10,10,5,2019,NA
"489","US","Wisconsin",1,44.43378,-88.01216,2018-05-12,12,5,2018,NA
"490","US","Wisconsin",1,42.866962,-87.9215,2019-05-28,28,5,2019,NA
"491","US","Missouri",1,36.141556,-90.23096,2018-09-29,29,9,2018,NA
"492","CR","Puntarenas",1,10.306252,-84.80765,2019-03-22,22,3,2019,NA
"493","US","Minnesota",2,44.937492,-93.01202,2019-09-07,7,9,2019,NA
"494","US","Indiana",1,39.633984,-86.8886,2019-09-28,28,9,2019,NA
"495","US","Texas",2,29.698408,-93.94818,2018-04-23,23,4,2018,NA
"496","US","Michigan",1,44.256985,-83.44568,2019-05-19,19,5,2019,NA
"497","US","Minnesota",1,45.998623,-92.56182,2018-05-16,16,5,2018,NA
"498","CR","Alajuela",2,10.310244,-84.58536,2019-02-20,20,2,2019,NA
"499","CR","Heredia",1,10.41562,-84.12078,2019-04-09,9,4,2019,NA
"500","US","Minnesota",1,46.95878,-95.65469,2019-05-17,17,5,2019,NA
"501","CR","Puntarenas",1,10.307561,-84.808266,2019-11-22,22,11,2019,NA
"502","US","Iowa",1,41.220356,-91.12844,2018-05-10,10,5,2018,NA
"503","US","Illinois",1,41.142498,-87.791145,2018-09-09,9,9,2018,NA
"504","US","Illinois",4,39.728703,-90.22728,2018-05-03,3,5,2018,NA
"505","CR","Puntarenas",2,8.785841,-82.96085,2019-01-07,7,1,2019,NA
"506","CR","Cartago",1,9.852972,-83.655624,2018-11-05,5,11,2018,NA
"507","US","Minnesota",1,46.899944,-94.38849,2018-06-08,8,6,2018,NA
"508","BZ","Toledo",1,16.236212,-89.043846,2018-11-11,11,11,2018,NA
"509","US","Pennsylvania",1,41.30033,-74.96999,2018-06-01,1,6,2018,NA
"510","US","Vermont",1,44.341805,-73.12362,2018-06-29,29,6,2018,NA
"511","US","Pennsylvania",1,40.581173,-77.88805,2018-05-05,5,5,2018,NA
"512","US","Florida",1,27.632727,-82.718155,2018-04-17,17,4,2018,NA
"513","US","Texas",1,29.089252,-95.118774,2018-04-26,26,4,2018,NA
"514","US","Pennsylvania",1,41.82917,-77.218376,2019-05-04,4,5,2019,NA
"515","PA","Emberá",1,8.379051,-77.76641,2019-03-06,6,3,2019,NA
"516","GT","Petén",2,17.18861,-89.63453,2018-12-14,14,12,2018,NA
"517","PA","Chiriquí",1,8.667778,-82.21891,2018-03-11,11,3,2018,NA
"518","US","Wisconsin",1,45.330803,-91.39038,2019-07-06,6,7,2019,NA
"519","US","Texas",1,29.57368,-94.389854,2018-04-22,22,4,2018,NA
"520","CA","Ontario",1,44.874866,-81.07758,2018-05-28,28,5,2018,NA
"521","US","Illinois",1,41.875183,-87.76981,2019-05-02,2,5,2019,NA
"522","CR","Heredia",1,10.4288,-84.0128,2019-02-16,16,2,2019,NA
"523","US","Wisconsin",1,45.90267,-92.60857,2019-07-01,1,7,2019,NA
"524","US","Illinois",1,41.963383,-87.63442,2019-09-16,16,9,2019,NA
"525","CR","San José",4,9.472106,-83.57753,2018-02-14,14,2,2018,NA
"526","US","Texas",3,29.698408,-93.94818,2018-04-28,28,4,2018,NA
"527","US","Minnesota",1,47.1622,-94.7639,2018-06-10,10,6,2018,NA
"528","CR","San José",1,9.937153,-84.05009,2019-01-24,24,1,2019,NA
"529","US","Iowa",1,41.328373,-93.79434,2018-05-11,11,5,2018,NA
"530","US","Minnesota",2,44.88611,-93.463196,2019-05-16,16,5,2019,NA
"531","US","Minnesota",1,44.037186,-91.66974,2019-05-11,11,5,2019,NA
"532","US","Arkansas",1,34.17508,-91.98189,2018-05-10,10,5,2018,NA
"533","US","Minnesota",1,47.140694,-91.46118,2018-05-22,22,5,2018,NA
"534","US","New York",3,41.194466,-74.27075,2019-05-11,11,5,2019,NA
"535","CR","Alajuela",1,10.4361,-84.7107,2019-12-08,8,12,2019,NA
"536","CA","Quebec",1,45.08849,-74.21634,2019-06-05,5,6,2019,NA
"537","US","Minnesota",1,47.07009,-92.62977,2018-05-23,23,5,2018,NA
"538","CR","San José",1,9.472755,-83.65653,2019-04-03,3,4,2019,NA
"539","CR","Heredia",1,10.203823,-84.161835,2018-03-04,4,3,2018,NA
"540","US","Texas",1,30.291368,-97.73108,2019-05-01,1,5,2019,NA
"541","US","Ohio",1,40.713825,-83.3016,2019-09-15,15,9,2019,NA
"542","US","Texas",1,26.787653,-97.77072,2018-04-21,21,4,2018,NA
"543","US","Wisconsin",1,43.367577,-90.32497,2019-05-18,18,5,2019,NA
"544","US","Tennessee",2,36.15235,-82.055626,2018-07-02,2,7,2018,NA
"545","US","Michigan",1,44.36827,-83.44776,2018-05-22,22,5,2018,NA
"546","US","Missouri",1,37.289852,-93.400314,2018-05-11,11,5,2018,NA
"547","US","Wisconsin",2,45.952312,-91.22665,2018-06-28,28,6,2018,NA
"548","US","Florida",1,27.533747,-82.62789,2018-10-11,11,10,2018,NA
"549","HN","Choluteca",1,13.295575,-87.07472,2019-11-10,10,11,2019,NA
"550","US","Vermont",1,44.341805,-73.12362,2019-05-18,18,5,2019,NA
"551","US","Pennsylvania",1,41.13525,-75.21153,2019-05-07,7,5,2019,NA
"552","US","Iowa",1,42.031956,-93.63188,2018-05-11,11,5,2018,NA
"553","GT","Petén",1,16.377829,-89.441864,2018-10-06,6,10,2018,NA
"554","US","Illinois",1,41.209167,-88.01382,2018-05-14,14,5,2018,NA
"555","US","Minnesota",1,47.855373,-94.85246,2019-06-18,18,6,2019,NA
"556","US","Minnesota",1,44.877373,-93.293106,2019-05-20,20,5,2019,NA
"557","US","Missouri",1,37.795856,-92.264824,2019-05-13,13,5,2019,NA
"558","HN","Cortés",2,14.844399,-87.953064,2018-01-06,6,1,2018,"COORDINATE_ROUNDED"
"559","CR","San José",1,10.035,-83.928055,2019-09-26,26,9,2019,NA
"560","HN","Cortés",1,14.937165,-87.89045,2018-11-20,20,11,2018,NA
"561","CA","Ontario",2,44.363747,-81.49856,2019-05-19,19,5,2019,NA
"562","US","Wisconsin",1,44.902786,-91.894035,2019-05-20,20,5,2019,NA
"563","HN","Olancho",1,15.067792,-86.76041,2019-02-17,17,2,2019,NA
"564","CR","Limón",1,10.174433,-83.930336,2019-01-13,13,1,2019,NA
"565","US","Florida",1,26.6012,-80.0828,2018-10-12,12,10,2018,NA
"566","US","Texas",4,27.791317,-97.39918,2019-04-25,25,4,2019,NA
"567","US","Texas",1,29.565224,-94.39634,2018-04-25,25,4,2018,NA
"568","PA","Chiriquí",1,8.88382,-82.68463,2019-03-31,31,3,2019,NA
"569","CR","Puntarenas",1,10.262687,-84.83054,2019-12-05,5,12,2019,NA
"570","CR","Alajuela",1,10.4361,-84.7107,2018-03-02,2,3,2018,NA
"571","US","Minnesota",1,44.967987,-93.38662,2018-09-05,5,9,2018,NA
"572","CR","Cartago",1,9.800713,-83.88705,2019-02-18,18,2,2019,NA
"573","US","Pennsylvania",1,40.675224,-77.89844,2019-05-18,18,5,2019,NA
"574","CA","Ontario",2,44.75483,-79.80798,2018-05-24,24,5,2018,NA
"575","US","Texas",1,29.771795,-95.56956,2018-04-24,24,4,2018,NA
"576","US","Wisconsin",1,45.795654,-92.679634,2018-05-27,27,5,2018,NA
"577","US","Pennsylvania",3,40.486603,-77.893974,2019-05-25,25,5,2019,NA
"578","US","New York",1,42.590527,-75.64697,2019-05-18,18,5,2019,NA
"579","US","Michigan",1,41.92136,-86.58108,2018-05-07,7,5,2018,NA
"580","US","Colorado",1,40.00986,-105.27431,2019-05-10,10,5,2019,NA
"581","CA","Ontario",1,43.644646,-79.46254,2019-05-11,11,5,2019,NA
"582","CR","Guanacaste",1,10.772883,-85.34977,2018-12-17,17,12,2018,NA
"583","CR","San José",1,9.472106,-83.57753,2018-02-01,1,2,2018,NA
"584","US","Wisconsin",3,44.565186,-89.463104,2018-05-26,26,5,2018,NA
"585","US","Minnesota",1,45.315838,-93.947296,2019-09-08,8,9,2019,NA
"586","US","Kentucky",2,36.90164,-82.92278,2019-06-04,4,6,2019,NA
"587","US","Minnesota",1,47.1459,-92.72674,2018-08-13,13,8,2018,NA
"588","US","Minnesota",4,44.89048,-93.182106,2018-05-11,11,5,2018,NA
"589","US","Wisconsin",4,46.43573,-90.80866,2019-07-16,16,7,2019,NA
"590","US","Illinois",1,42.21854,-87.92556,2019-05-18,18,5,2019,NA
"591","US","Wisconsin",1,46.59406,-92.10822,2019-06-13,13,6,2019,NA
"592","CA","Ontario",1,42.273582,-81.86337,2018-05-14,14,5,2018,NA
"593","CA","Ontario",1,44.477062,-78.444336,2019-05-21,21,5,2019,NA
"594","US","Illinois",1,41.963383,-87.63442,2019-09-19,19,9,2019,NA
"595","US","Wisconsin",1,42.94112,-89.41196,2019-05-11,11,5,2019,NA
"596","HN","Francisco Morazán",1,14.009257,-87.00597,2018-01-21,21,1,2018,NA
"597","CA","Ontario",3,44.766533,-76.25476,2018-05-12,12,5,2018,NA
"598","US","Michigan",1,42.815296,-83.7848,2019-05-13,13,5,2019,NA
"599","US","Minnesota",1,47.741123,-94.85434,2019-06-18,18,6,2019,NA
"600","CA","Ontario",1,44.8651,-81.06771,2019-05-23,23,5,2019,NA
"601","US","Virginia",1,38.524364,-79.5393,2019-05-06,6,5,2019,NA
"602","US","Florida",1,27.632727,-82.718155,2019-10-20,20,10,2019,NA
"603","CA","Quebec",1,45.2459,-72.67642,2018-05-20,20,5,2018,NA
"604","CR","Alajuela",1,10.493414,-84.76716,2019-12-05,5,12,2019,NA
"605","US","California",1,32.75865,-117.19312,2019-06-04,4,6,2019,NA
"606","HN","Cortés",1,15.553116,-88.02257,2018-10-17,17,10,2018,NA
"607","US","Wisconsin",1,45.333443,-88.49661,2019-05-21,21,5,2019,NA
"608","US","Wisconsin",1,44.07097,-90.19216,2019-08-14,14,8,2019,NA
"609","BZ","Cayo",1,17.153923,-88.674545,2018-03-25,25,3,2018,NA
"610","PA","Chiriquí",1,8.750251,-82.41483,2018-03-09,9,3,2018,NA
"611","US","Illinois",1,41.630585,-88.34948,2019-05-10,10,5,2019,NA
"612","US","Maryland",1,39.601192,-78.95393,2018-05-31,31,5,2018,NA
"613","US","Michigan",2,44.256985,-83.44568,2019-05-09,9,5,2019,NA
"614","CR","Heredia",1,10.4288,-84.0128,2019-12-01,1,12,2019,NA
"615","US","Louisiana",1,30.147434,-89.880554,2019-10-19,19,10,2019,NA
"616","US","Texas",1,29.698408,-93.94818,2018-04-27,27,4,2018,NA
"617","US","Illinois",1,41.417107,-87.57644,2018-05-05,5,5,2018,NA
"618","US","Minnesota",2,47.254723,-92.641914,2019-05-25,25,5,2019,NA
"619","US","Wisconsin",2,43.10293,-89.5027,2019-05-15,15,5,2019,NA
"620","PA","Chiriquí",2,8.838598,-82.47831,2019-12-30,30,12,2019,NA
"621","CR","Alajuela",1,10.4361,-84.7107,2019-03-03,3,3,2019,NA
"622","CR","Cartago",1,9.768897,-83.85584,2019-10-19,19,10,2019,NA
"623","US","New York",1,44.101746,-76.073975,2018-05-18,18,5,2018,NA
"624","US","Kentucky",1,38.266674,-85.54012,2018-09-22,22,9,2018,NA
"625","US","Missouri",1,38.447033,-90.66324,2019-05-04,4,5,2019,NA
"626","US","Wisconsin",1,44.178833,-87.530525,2019-05-23,23,5,2019,NA
"627","CR","Cartago",1,9.827731,-83.77218,2019-03-14,14,3,2019,NA
"628","US","Ohio",2,41.541157,-83.84188,2019-05-11,11,5,2019,NA
"629","US","Mississippi",2,33.5129,-88.49216,2018-09-18,18,9,2018,NA
"630","US","Illinois",1,41.948994,-87.6407,2018-05-12,12,5,2018,NA
"631","US","Texas",1,29.705418,-93.92109,2019-04-26,26,4,2019,NA
"632","US","Florida",1,28.791462,-80.80603,2019-10-11,11,10,2019,NA
"633","CA","Ontario",1,43.99783,-77.67622,2019-05-17,17,5,2019,NA
"634","US","Indiana",1,39.142483,-86.39522,2018-05-07,7,5,2018,NA
"635","US","Wisconsin",1,43.150482,-89.38498,2018-05-04,4,5,2018,NA
"636","US","West Virginia",3,38.119434,-80.312935,2019-05-30,30,5,2019,NA
"637","MX","Veracruz",1,19.520159,-96.9438,2019-05-04,4,5,2019,NA
"638","CR","San José",1,9.472106,-83.57753,2018-01-29,29,1,2018,NA
"639","CO","Antioquia",1,5.612652,-75.8346,2019-10-17,17,10,2019,NA
"640","CA","Ontario",3,45.181946,-81.36511,2018-05-21,21,5,2018,NA
"641","CR","Puntarenas",2,8.787413,-83.02848,2018-10-28,28,10,2018,NA
"642","MX","Campeche",1,17.969114,-89.33672,2018-12-13,13,12,2018,NA
"643","US","Texas",2,28.308233,-96.80449,2019-04-26,26,4,2019,NA
"644","US","Wisconsin",2,45.95058,-88.24957,2019-05-25,25,5,2019,NA
"645","US","Minnesota",1,44.901913,-93.36239,2018-05-10,10,5,2018,NA
"646","US","Ohio",1,41.32798,-81.29799,2019-05-12,12,5,2019,NA
"647","CR","Alajuela",1,10.971485,-84.716774,2018-02-28,28,2,2018,NA
"648","CA","Ontario",1,44.35365,-76.06506,2019-05-21,21,5,2019,NA
"649","US","Texas",2,29.771795,-95.56956,2019-05-04,4,5,2019,NA
"650","US","Minnesota",1,47.2212,-92.70092,2018-06-10,10,6,2018,NA
"651","US","Wisconsin",2,46.169796,-90.557396,2019-07-13,13,7,2019,NA
"652","US","Minnesota",1,45.465637,-93.73386,2018-06-16,16,6,2018,NA
"653","CR","Cartago",1,9.971648,-83.730484,2018-02-03,3,2,2018,NA
"654","US","Iowa",3,41.46849,-90.88131,2019-05-09,9,5,2019,NA
"655","US","Texas",1,30.254007,-97.76019,2019-05-05,5,5,2019,NA
"656","CA","Nova Scotia",1,44.593887,-63.449722,2018-09-30,30,9,2018,NA
"657","US","Texas",1,27.791317,-97.39918,2019-04-27,27,4,2019,NA
"658","US","Vermont",2,44.341805,-73.12362,2018-06-02,2,6,2018,NA
"659","US","Texas",2,27.791317,-97.39918,2018-04-26,26,4,2018,NA
"660","US","Florida",1,25.734083,-80.31085,2019-10-18,18,10,2019,NA
"661","US","Pennsylvania",1,40.0861,-78.38179,2019-06-09,9,6,2019,NA
"662","US","Wisconsin",2,45.01423,-92.69003,2018-06-07,7,6,2018,NA
"663","US","Minnesota",3,45.3483,-93.0968,2018-08-18,18,8,2018,NA
"664","US","Michigan",1,44.074184,-85.15046,2019-06-16,16,6,2019,NA
"665","US","Wisconsin",1,43.507816,-88.554276,2018-05-14,14,5,2018,NA
"666","US","North Carolina",2,36.320587,-81.710556,2019-05-07,7,5,2019,NA
"667","CA","Ontario",1,45.39025,-76.068825,2019-05-24,24,5,2019,NA
